particle,length
1062,0.0335771
1063,0.0146075
1064,0.0248959
1065,0.0683185
1066,0.0684447
1067,0.0241099
1068,0.172523
1069,0.0263932
1070,0.0169242
1071,0.0145307
1072,0.0778525
1073,0.0270046
1074,0.0168149
1075,0.0240981
1076,0.0181083
1077,0.0147671
1078,0.024101
1079,0.0172651
1080,0.0179688
1081,0.0146034
1082,0.0155556
1083,0.0173909
1084,0.0178374
1085,0.0151664
1086,0.0279052
1087,0.0556879
1088,0.0839181
1089,0.0146809
1090,0.146706
1091,0.0260552
1092,0.108315
1093,0.0175505
1094,0.0153543
1095,0.017327
1096,0.0261327
1097,0.0724775
1098,0.0157221
1099,0.109045
1100,0.0146626
1101,0.0667921
1102,0.0276073
1103,0.0577487
1104,0.0153011
1105,0.0156707
1106,0.122118
1107,0.0293359
1108,0.0155501
1109,0.163691
1110,0.0177029
1111,0.0242724
1112,0.562448
1113,0.0256159
1114,0.100719
1115,0.0150149
1116,0.0161079
1117,0.0160205
1118,0.102697
1119,0.0973882
1120,0.0688635
1121,0.0175369
1122,0.0153967
1123,0.183776
1124,0.179867
1125,0.0243419
1126,0.0175296
1127,0.026122
1128,0.0638987
1129,0.0554413
1130,0.0144708
1131,0.0147583
1132,0.103795
1133,0.0148223
1134,0.0804983
1135,0.0273307
1136,0.0656407
1137,0.0144673
1138,0.0144924
1139,0.0768828
1140,0.0880047
1141,0.014639
1142,0.0247449
1143,0.0150043
1144,0.131304
1145,0.0642897
1146,0.0145205
1147,0.0833465
1148,0.0319161
1149,0.0171025
1150,0.0158051
1151,0.0182391
1152,0.024315
1153,0.0253742
1154,0.024239
1155,0.0982895
1156,0.0157103
1157,0.0151136
1158,0.024535
1159,0.0250281
1160,0.109545
1161,0.100003
1162,0.0992132
1163,0.0271229
1164,0.0155082
1165,0.0176027
1166,0.0664782
1167,0.16663
1168,0.101632
1169,0.0557842
1170,0.0154204
1171,0.0163291
1172,0.0688757
1173,0.0625819
1174,0.0688543
1175,0.0848413
1176,0.118352
1177,0.0905051
1178,0.0162242
1179,0.0148029
1180,0.068668
1181,0.014467
1182,0.0145643
1183,0.01495
1184,0.0144927
1185,0.0266363
1186,0.0673322
1187,0.0245817
