particle,length
1288,0.0645779
1289,0.0666404
1290,0.0152796
1291,0.0250703
1292,0.145161
1293,0.105285
1294,0.0259208
1295,0.103413
1296,0.0677824
1297,0.0969057
1298,0.0164839
1299,0.0250801
1300,0.0269321
1301,0.0175763
1302,0.090812
1303,0.0147897
1304,0.0145945
1305,0.11686
1306,0.0240575
1307,0.0150971
1308,0.0577748
1309,0.0543365
1310,0.0147215
1311,0.0776166
1312,0.0175977
1313,0.0256722
1314,0.0144614
1315,0.0662693
1316,0.119361
1317,0.22175
1318,0.0579176
1319,0.019108
1320,0.0166975
1321,0.135795
1322,0.0734663
1323,0.0259548
1324,0.0217596
1325,0.0585797
1326,0.0151349
1327,0.0144681
1328,0.0149133
1329,0.0281485
1330,0.132109
1331,0.0150163
1332,0.0271474
1333,0.220486
1334,0.0144792
1335,0.014585
1336,0.0579325
1337,0.0578041
1338,0.0246065
1339,0.191319
1340,0.0146789
1341,0.0147122
1342,0.072777
1343,0.0596638
1344,0.0842629
1345,0.0685837
1346,0.0239818
1347,0.0150374
1348,0.0780056
1349,0.029807
1350,0.0249753
1351,0.0246017
1352,0.0145691
1353,0.0147326
1354,0.0155192
1355,0.055282
1356,0.0241859
1357,0.0249922
1358,0.0151462
1359,0.227172
1360,0.0251018
1361,0.0271019
1362,0.227089
1363,0.0146269
1364,0.0175305
1365,0.0583679
1366,0.0948205
1367,0.0565042
1368,0.0161806
1369,0.0241617
1370,0.0272493
1371,0.0180087
1372,0.0288177
1373,0.0559462
1374,0.0256945
1375,0.0219512
1376,0.0325632
1377,0.0155273
1378,0.0852932
1379,0.134386
1380,0.0144927
1381,0.112837
1382,0.0572512
1383,0.0157555
1384,0.0151096
1385,0.329667
1386,0.0145443
1387,0.0152712
1388,0.0619887
1389,0.0158733
1390,0.104081
1391,0.015154
1392,0.0246735
1393,0.0721378
1394,0.0289661
1395,0.0242291
1396,0.0153585
1397,0.0151984
1398,0.0158561
1399,0.0696206
1400,0.0144884
1401,0.0223218
1402,0.122785
1403,0.15239
1404,0.0144773
1405,0.104864
1406,0.0147828
1407,0.0321819
1408,0.0579555
1409,0.0145471
1410,0.0148606
1411,0.0145929
1412,0.0146432
1413,0.0973956
1414,0.0868624
1415,0.0201137
1416,0.172115
1417,0.0301139
1418,0.0189609
1419,0.122095
1420,0.0262633
1421,0.014508
1422,0.0152617
1423,0.0555484
1424,0.119561
1425,0.0156297
1426,0.063754
1427,0.0157768
1428,0.0147274
1429,0.107899
1430,0.184042
1431,0.015609
1432,0.0260708
1433,0.0149264
1434,0.0250278
1435,0.0145179
1436,0.0678402
1437,0.0160443
1438,0.109548
1439,0.102195
1440,0.0341957
1441,0.0145929
1442,0.0302553
1443,0.0815242
1444,0.0243602
1445,0.0956489
1446,0.0578588
1447,0.0260204
1448,0.0647262
1449,0.0
1450,0.0683121
1451,0.0149132
1452,0.112357
1453,0.0740077
1454,0.376543
1455,0.113765
1456,0.0750545
1457,0.0148372
1458,0.0793005
1459,0.103994
1460,0.0683783
1461,0.0559746
1462,0.0158934
1463,0.119054
1464,0.0145745
1465,0.0576432
1466,0.110752
1467,0.0975838
1468,0.128526
1469,0.103432
1470,0.0177412
1471,0.0224338
1472,0.0154304
1473,0.015539
1474,0.0250413
1475,0.134489
1476,0.0687832
1477,0.024157
1478,0.0288595
1479,0.0228265
1480,0.0175979
1481,0.096932
1482,0.0145842
1483,0.0823807
1484,0.0272738
1485,0.0245713
1486,0.0725297
1487,0.0674233
1488,0.0555603
1489,0.0249615
1490,0.0643607
1491,0.0165551
1492,0.0145527
1493,0.225185
1494,0.0162914
1495,0.0276916
1496,0.0281765
