particle,length
1346,0.0169371
1347,0.0959407
1348,0.0246813
1349,0.187337
1350,0.0147158
1351,0.073948
1352,0.0156111
1353,0.0145268
1354,0.0268147
1355,0.014824
1356,0.0653881
1357,0.0153024
1358,0.014845
1359,0.0148533
1360,0.0289305
1361,0.0265473
1362,0.0214788
1363,0.0281402
1364,0.0279001
1365,0.0681302
1366,0.055856
1367,0.0691222
1368,0.0254347
1369,0.0978116
1370,0.0148509
1371,0.0274273
1372,0.0189152
1373,0.0154987
1374,0.0863024
1375,0.0145359
1376,0.0188529
1377,0.0151529
1378,0.0256675
1379,0.119457
1380,0.0148712
1381,0.159552
1382,0.116606
1383,0.0303506
1384,0.0180118
1385,0.182898
1386,0.024976
1387,0.0252191
1388,0.0245895
1389,0.0269524
1390,0.0279584
1391,0.0772943
1392,0.0275631
1393,0.0174911
1394,0.0579152
1395,0.0253716
1396,0.22748
1397,0.23551
1398,0.0178562
1399,0.111158
1400,0.0256772
1401,0.0685392
1402,0.0571001
1403,0.0156561
1404,0.0283209
1405,0.0967552
1406,0.0161948
1407,0.31356
1408,0.0250064
1409,0.0250962
1410,0.117373
1411,0.0244424
1412,0.0556914
1413,0.167186
1414,0.0974122
1415,0.26317
1416,0.0217106
1417,0.0149464
1418,0.0159627
1419,0.0248746
1420,0.0718704
1421,0.0582401
1422,0.119474
1423,0.161232
1424,0.0244427
1425,0.06308
1426,0.0669823
1427,0.0676123
1428,0.0244284
1429,0.0297019
1430,0.0671793
1431,0.0181182
1432,0.174954
1433,0.0656597
1434,0.0730091
1435,0.0159244
1436,0.0147473
1437,0.0145185
1438,0.063513
1439,0.0168599
1440,0.0621421
1441,0.0157687
1442,0.0926454
1443,0.0245493
1444,0.0244987
1445,0.0158792
1446,0.0690922
1447,0.107285
1448,0.0706456
1449,0.195935
1450,0.0154858
1451,0.0571557
1452,0.0244326
1453,0.0165019
1454,0.150697
1455,0.584951
1456,0.0180829
1457,0.106702
1458,0.0246392
1459,0.0153406
1460,0.0267599
1461,0.556303
1462,0.0183584
1463,0.56081
1464,0.0149309
1465,0.0256707
1466,0.0155492
1467,0.0186455
1468,0.015811
1469,0.105953
1470,0.0149255
1471,0.015625
1472,0.0145723
1473,0.0253571
1474,0.0174066
1475,0.0249687
1476,0.0166581
1477,0.0249506
1478,0.0563269
1479,0.0243408
1480,0.266013
1481,0.0144937
1482,0.0144722
1483,0.0159936
1484,0.0750638
1485,0.141868
1486,0.0269517
1487,0.0244311
1488,0.0248541
1489,0.0573133
1490,0.115441
1491,0.0248489
1492,0.0241418
1493,0.169104
1494,0.0294707
1495,0.123339
1496,0.024483
1497,0.0249657
1498,0.0264761
1499,0.0226743
1500,0.0145542
1501,0.014787
1502,0.0178169
1503,0.200422
1504,0.0153214
1505,0.564645
1506,0.141512
1507,0.391319
1508,0.0322714
